frequency_THz_declared,omega_J_legacy,phdos_returned_in_legacy_states_per_THz
1.243999999999999950e+01,8.242831266599998822e-21,6.809759250000006758e-02
1.244500000000000028e+01,8.246144301674999290e-21,6.827067499999987799e-02
1.245000000000000107e+01,8.249457336749999757e-21,6.842701749999971494e-02
1.245500000000000007e+01,8.252770371824998720e-21,6.705499235294118399e-02
1.246000000000000085e+01,8.256083406900000692e-21,6.693348000000003128e-02
1.246499999999999986e+01,8.259396441974999655e-21,6.712557875000013663e-02
1.247000000000000064e+01,8.262709477050000123e-21,6.725174499999948818e-02
1.247499999999999964e+01,8.266022512124999086e-21,6.667481375000025579e-02
1.248000000000000043e+01,8.269335547199999554e-21,6.605032411764702460e-02
1.248499999999999943e+01,8.272648582274998517e-21,6.552137411764723252e-02
1.249000000000000021e+01,8.275961617349998984e-21,6.504266437499998943e-02
1.249500000000000099e+01,8.279274652424999452e-21,6.483232999999999357e-02
1.250000000000000000e+01,8.282587687499999919e-21,6.489956176470587645e-02
1.250500000000000078e+01,8.285900722575000387e-21,6.509667620689665868e-02
1.250999999999999979e+01,8.289213757649999350e-21,6.517414500000000277e-02
1.251500000000000057e+01,8.292526792724999818e-21,6.527438769230775595e-02
1.251999999999999957e+01,8.295839827799998781e-21,6.553297249999996688e-02
1.252500000000000036e+01,8.299152862874999248e-21,6.582339823529408107e-02
1.253000000000000114e+01,8.302465897949999716e-21,6.611331647058819871e-02
1.253500000000000014e+01,8.305778933025000183e-21,6.639901000000009157e-02
1.254000000000000092e+01,8.309091968100000651e-21,6.667778625000007897e-02
1.254499999999999993e+01,8.312405003174999614e-21,6.697204000000006596e-02
1.255000000000000071e+01,8.315718038250000082e-21,6.727689062500004369e-02
1.255499999999999972e+01,8.319031073324999045e-21,6.741229999999999445e-02
1.256000000000000050e+01,8.322344108399999512e-21,6.757208882352942758e-02
1.256499999999999950e+01,8.325657143474998475e-21,6.777727874999989188e-02
1.257000000000000028e+01,8.328970178549998943e-21,6.789077250000000174e-02
1.257500000000000107e+01,8.332283213624999410e-21,6.804025437500002549e-02
1.258000000000000007e+01,8.335596248699999878e-21,6.831306058823531646e-02
1.258500000000000085e+01,8.338909283775000346e-21,6.858420705882355140e-02
1.258999999999999986e+01,8.342222318849999309e-21,6.886117750000000926e-02
1.259500000000000064e+01,8.345535353924999776e-21,6.915946000000000593e-02
1.259999999999999964e+01,8.348848388999998739e-21,6.955822764705880956e-02
1.260500000000000043e+01,8.352161424074999207e-21,7.002457866666664255e-02
1.260999999999999943e+01,8.355474459149999674e-21,7.051378374999996146e-02
1.261500000000000021e+01,8.358787494225000142e-21,7.104163000000016104e-02
1.262000000000000099e+01,8.362100529300000610e-21,7.159920250000020858e-02
1.262500000000000000e+01,8.365413564374999573e-21,7.217173352941186337e-02
1.263000000000000078e+01,8.368726599450000040e-21,7.269494058823543214e-02
1.263499999999999979e+01,8.372039634524999003e-21,7.319963624999990814e-02
1.264000000000000057e+01,8.375352669599999471e-21,7.370626249999989721e-02
1.264499999999999957e+01,8.378665704674998434e-21,7.459470999999992524e-02
1.265000000000000036e+01,8.381978739749998901e-21,7.765619812500221264e-02
1.265500000000000114e+01,8.385291774825000874e-21,7.638360176470596064e-02
1.266000000000000014e+01,8.388604809899999837e-21,7.653897352941178844e-02
1.266500000000000092e+01,8.391917844975000304e-21,7.671175187500002546e-02
1.266999999999999993e+01,8.395230880049999267e-21,7.686368749999997196e-02
1.267500000000000071e+01,8.398543915124999735e-21,7.692607937500001158e-02
1.267999999999999972e+01,8.401856950199998698e-21,7.695968882352945128e-02
1.268500000000000050e+01,8.405169985274999165e-21,7.676485882352940271e-02
1.268999999999999950e+01,8.408483020349999633e-21,7.663671125000000306e-02
1.269500000000000028e+01,8.411796055425000101e-21,7.653042000000000178e-02
1.270000000000000107e+01,8.415109090500000568e-21,7.647019058823532889e-02
1.270500000000000007e+01,8.418422125574999531e-21,7.666058548387094662e-02
1.271000000000000085e+01,8.421735160649999999e-21,7.703842000000020451e-02
1.271499999999999986e+01,8.425048195724998962e-21,7.761065062499995781e-02
1.272000000000000064e+01,8.428361230799999429e-21,7.807592999999996008e-02
1.272499999999999964e+01,8.431674265874999897e-21,7.850758411764700850e-02
1.273000000000000043e+01,8.434987300950000364e-21,7.890143235294130863e-02
1.273499999999999943e+01,8.438300336024999327e-21,7.926567624999990291e-02
1.274000000000000021e+01,8.441613371099999795e-21,7.972429312500009524e-02
1.274500000000000099e+01,8.444926406175000263e-21,8.007853000000009214e-02
1.275000000000000000e+01,8.448239441249999226e-21,8.046747937499988679e-02
1.275500000000000078e+01,8.451552476324999693e-21,8.091250411764713824e-02
1.275999999999999979e+01,8.454865511399998656e-21,8.136663764705868995e-02
1.276500000000000057e+01,8.458178546474999124e-21,8.186251187500008519e-02
1.276999999999999957e+01,8.461491581549999591e-21,8.240456000000007108e-02
1.277500000000000036e+01,8.464804616625000059e-21,8.296385062500005736e-02
1.278000000000000114e+01,8.468117651700000527e-21,8.352818176470593048e-02
1.278500000000000014e+01,8.471430686774999490e-21,8.406547941176473193e-02
1.279000000000000092e+01,8.474743721849999957e-21,8.461877000000002369e-02
1.279499999999999993e+01,8.478056756924998920e-21,8.519319999999999671e-02
1.280000000000000071e+01,8.481369791999999388e-21,8.582218294117645307e-02
1.280499999999999972e+01,8.484682827074999855e-21,8.649703874999996323e-02
1.281000000000000050e+01,8.487995862150000323e-21,8.719169375000025701e-02
1.281499999999999950e+01,8.491308897224999286e-21,8.786715687499994931e-02
1.282000000000000028e+01,8.494621932299999754e-21,8.855226250000027000e-02
1.282500000000000107e+01,8.497934967375000221e-21,8.934144117647085936e-02
1.283000000000000007e+01,8.501248002449999184e-21,9.046240764705859583e-02
1.283500000000000085e+01,8.504561037524999652e-21,9.216944749999965436e-02
1.283999999999999986e+01,8.507874072599998615e-21,9.304924937500005933e-02
1.284500000000000064e+01,8.511187107674999082e-21,9.364873999999971665e-02
1.284999999999999964e+01,8.514500142749999550e-21,9.916470625000027572e-02
1.285500000000000043e+01,8.517813177825000018e-21,1.000537935294119052e-01
1.285999999999999943e+01,8.521126212899998981e-21,9.983695529411780456e-02
1.286500000000000021e+01,8.524439247974999448e-21,9.943869375000004285e-02
1.287000000000000099e+01,8.527752283049999916e-21,9.939544250000001413e-02
1.287500000000000000e+01,8.531065318124998879e-21,9.953174812500001356e-02
1.288000000000000078e+01,8.534378353199999346e-21,9.957069647058823525e-02
1.288499999999999979e+01,8.537691388274999814e-21,9.951411235294117807e-02
1.289000000000000057e+01,8.541004423350000282e-21,9.936466312499998843e-02
1.289499999999999957e+01,8.544317458424999245e-21,9.909062999999999899e-02
1.290000000000000036e+01,8.547630493499999712e-21,9.952171294117641287e-02
1.290500000000000114e+01,8.550943528575000180e-21,1.014417090909096597e-01
1.291000000000000014e+01,8.554256563649999143e-21,1.012757749999999707e-01
1.291500000000000092e+01,8.557569598724999610e-21,1.017599874999999543e-01
1.291999999999999993e+01,8.560882633800000078e-21,1.023596749999998862e-01
1.292500000000000071e+01,8.564195668875000546e-21,1.079811235294144550e-01
1.292999999999999972e+01,8.567508703949999509e-21,1.135611588235292957e-01
1.293500000000000050e+01,8.570821739024999976e-21,1.129226125000001024e-01
1.293999999999999950e+01,8.574134774099998939e-21,1.129308624999999650e-01
1.294500000000000028e+01,8.577447809174999407e-21,1.131873499999997562e-01
1.295000000000000107e+01,8.580760844249999874e-21,1.145044562500002472e-01
1.295500000000000007e+01,8.584073879324998837e-21,1.155466470588232680e-01
1.296000000000000085e+01,8.587386914399999305e-21,1.169231764705884608e-01
1.296499999999999986e+01,8.590699949474999773e-21,1.183180562500002059e-01
1.297000000000000064e+01,8.594012984550000240e-21,1.197239500000003148e-01
1.297499999999999964e+01,8.597326019624999203e-21,1.212405749999995036e-01
1.298000000000000043e+01,8.600639054699999671e-21,1.229619235294119040e-01
1.298499999999999943e+01,8.603952089774998634e-21,1.271947117647040937e-01
1.299000000000000021e+01,8.607265124849999101e-21,1.301439375000000565e-01
1.299500000000000099e+01,8.610578159924999569e-21,1.329189000000000065e-01
1.300000000000000000e+01,8.613891195000000037e-21,1.350353529411764120e-01
1.300500000000000078e+01,8.617204230075000504e-21,1.369714058823533476e-01
1.300999999999999979e+01,8.620517265149999467e-21,1.417658999999998615e-01
1.301500000000000057e+01,8.623830300224999935e-21,1.433162750000010754e-01
1.301999999999999957e+01,8.627143335299998898e-21,1.454882999999999038e-01
1.302500000000000036e+01,8.630456370374999365e-21,1.414844823529413376e-01
1.303000000000000114e+01,8.633769405449999833e-21,1.401426764705884231e-01
1.303500000000000014e+01,8.637082440524998796e-21,1.386102750000003381e-01
1.304000000000000092e+01,8.640395475599999264e-21,1.361188062500005846e-01
1.304499999999999993e+01,8.643708510674999731e-21,1.330552499999993199e-01
1.305000000000000071e+01,8.647021545750000199e-21,1.316529999999993816e-01
1.305499999999999972e+01,8.650334580824999162e-21,1.292811882352947750e-01
1.306000000000000050e+01,8.653647615899999629e-21,1.296056176470588850e-01
1.306499999999999950e+01,8.656960650974998592e-21,1.251624562500006366e-01
1.307000000000000028e+01,8.660273686049999060e-21,1.233127499999997767e-01
1.307500000000000107e+01,8.663586721124999527e-21,1.219106999999998997e-01
1.308000000000000007e+01,8.666899756199999995e-21,1.224907411764709630e-01
1.308500000000000085e+01,8.670212791275000463e-21,1.188057941176468013e-01
1.308999999999999986e+01,8.673525826349999426e-21,1.173145176470587886e-01
1.309500000000000064e+01,8.676838861424999893e-21,1.160622000000000043e-01
1.309999999999999964e+01,8.680151896499998856e-21,1.126474352941177065e-01
1.310500000000000043e+01,8.683464931574999324e-21,1.100240823529403944e-01
1.310999999999999943e+01,8.686777966649998287e-21,1.093768374999991994e-01
1.311500000000000021e+01,8.690091001725000259e-21,1.118797562500013637e-01
1.312000000000000099e+01,8.693404036800000727e-21,1.127405999999981229e-01
1.312500000000000000e+01,8.696717071874999690e-21,1.055470117647055589e-01
1.313000000000000078e+01,8.700030106950000157e-21,1.042094352941175250e-01
1.313499999999999979e+01,8.703343142024999120e-21,1.038053250000000177e-01
1.314000000000000057e+01,8.706656177099999588e-21,1.077439562500053100e-01
1.314499999999999957e+01,8.709969212174998551e-21,1.023929000000001616e-01
1.315000000000000036e+01,8.713282247249999018e-21,1.017193000000001790e-01
1.315500000000000114e+01,8.716595282324999486e-21,1.009799647058822053e-01
1.316000000000000014e+01,8.719908317399999954e-21,1.001744117647056509e-01
1.316500000000000092e+01,8.723221352475000421e-21,9.947739687499980443e-02
1.316999999999999993e+01,8.726534387549999384e-21,9.887754500000012214e-02
1.317500000000000071e+01,8.729847422624999852e-21,9.835150312499994774e-02
1.317999999999999972e+01,8.733160457699998815e-21,9.809207882352946606e-02
1.318500000000000050e+01,8.736473492774999282e-21,9.797593588235294082e-02
1.318999999999999950e+01,8.739786527849999750e-21,9.824912999999993457e-02
1.319500000000000028e+01,8.743099562925000218e-21,9.833430999999999422e-02
1.320000000000000107e+01,8.746412598000000685e-21,9.878848294117653639e-02
1.320500000000000007e+01,8.749725633074999648e-21,9.880087705882355242e-02
1.321000000000000085e+01,8.753038668150000116e-21,9.841268499999986097e-02
1.321499999999999986e+01,8.756351703224999079e-21,9.803283937500004153e-02
1.322000000000000064e+01,8.759664738299999546e-21,9.755133999999987537e-02
1.322499999999999964e+01,8.762977773374998509e-21,9.711061999999988370e-02
1.323000000000000043e+01,8.766290808449998977e-21,9.695731882352937037e-02
1.323499999999999943e+01,8.769603843524999445e-21,9.756867249999991165e-02
1.324000000000000021e+01,8.772916878599999912e-21,9.758664812499968921e-02
1.324500000000000099e+01,8.776229913675000380e-21,9.417700999999992217e-02
1.325000000000000000e+01,8.779542948749999343e-21,9.403049250000000692e-02
1.325500000000000078e+01,8.782855983824999810e-21,9.396978823529411606e-02
1.325999999999999979e+01,8.786169018899998773e-21,9.719536235294032323e-02
1.326500000000000057e+01,8.789482053974999241e-21,9.696207062499970220e-02
1.326999999999999957e+01,8.792795089049999709e-21,9.836872250000019968e-02
1.327500000000000036e+01,8.796108124125000176e-21,9.756110499999992580e-02
1.328000000000000114e+01,8.799421159200000644e-21,9.750348941176471829e-02
1.328500000000000014e+01,8.802734194274999607e-21,9.750936117647059087e-02
1.329000000000000092e+01,8.806047229350000074e-21,9.745471941176470088e-02
1.329499999999999993e+01,8.809360264424999037e-21,9.667172000000000265e-02
1.330000000000000071e+01,8.812673299499999505e-21,9.664112647058806238e-02
1.330499999999999972e+01,8.815986334574998468e-21,9.576019529411844422e-02
1.331000000000000050e+01,8.819299369650000440e-21,9.389441874999938931e-02
1.331499999999999950e+01,8.822612404724999403e-21,9.254198062500006150e-02
1.332000000000000028e+01,8.825925439799999871e-21,9.204167499999993396e-02
1.332500000000000107e+01,8.829238474875000338e-21,9.344947176470665140e-02
1.333000000000000007e+01,8.832551509949999301e-21,9.584045000000027126e-02
1.333500000000000085e+01,8.835864545024999769e-21,9.786823750000024635e-02
1.333999999999999986e+01,8.839177580099998732e-21,1.018288812499992951e-01
1.334500000000000064e+01,8.842490615174999200e-21,1.024290000000008111e-01
1.334999999999999964e+01,8.845803650249999667e-21,9.976672312499958173e-02
1.335500000000000043e+01,8.849116685325000135e-21,9.588502941176339778e-02
1.335999999999999943e+01,8.852429720399999098e-21,9.382960058823540395e-02
1.336500000000000021e+01,8.855742755474999565e-21,9.329184500000010927e-02
1.337000000000000099e+01,8.859055790550000033e-21,9.288861750000000639e-02
1.337500000000000000e+01,8.862368825624998996e-21,9.349755437500005539e-02
1.338000000000000078e+01,8.865681860699999464e-21,9.436409176470592075e-02
1.338499999999999979e+01,8.868994895774999931e-21,9.504423411764588436e-02
1.339000000000000057e+01,8.872307930850000399e-21,9.237783529411752736e-02
1.339499999999999957e+01,8.875620965924999362e-21,9.064479999999999760e-02
1.340000000000000036e+01,8.878934000999999829e-21,8.990903117647060239e-02
1.340500000000000114e+01,8.882247036075000297e-21,8.943011470588220491e-02
1.341000000000000014e+01,8.885560071149999260e-21,8.913324250000000115e-02
1.341500000000000092e+01,8.888873106224999728e-21,8.920160437500003481e-02
1.341999999999999993e+01,8.892186141299998691e-21,8.934311999999992870e-02
1.342500000000000071e+01,8.895499176374999158e-21,8.948206176470586970e-02
1.342999999999999972e+01,8.898812211449999626e-21,9.000643058823541709e-02
1.343500000000000050e+01,8.902125246525000093e-21,9.063719764705890913e-02
1.343999999999999950e+01,8.905438281599999056e-21,9.070817124999998315e-02
1.344500000000000028e+01,8.908751316674999524e-21,9.056197499999998901e-02
1.345000000000000107e+01,8.912064351749999992e-21,9.210014375000034892e-02
1.345500000000000007e+01,8.915377386824998954e-21,9.177767941176499800e-02
1.346000000000000085e+01,8.918690421899999422e-21,9.081448705882340378e-02
1.346499999999999986e+01,8.922003456974999890e-21,9.006415374999988954e-02
1.347000000000000064e+01,8.925316492050000357e-21,8.955949499999993346e-02
1.347499999999999964e+01,8.928629527124999320e-21,9.021518999999975086e-02
1.348000000000000043e+01,8.931942562199999788e-21,8.836436705882325104e-02
1.348499999999999943e+01,8.935255597274998751e-21,8.818892705882355743e-02
1.349000000000000021e+01,8.938568632349999218e-21,8.818686470588237014e-02
1.349500000000000099e+01,8.941881667424999686e-21,8.889154000000011602e-02
1.350000000000000000e+01,8.945194702499998649e-21,8.801820529411770455e-02
