time,amplitude,gamma,temperature,total_energy,field_work,heat_work,energy_residual,incorrect_residual_without_field_work
1.0125,0.7605,0.12999421721446194,0.1807221818770033,-0.25701942201923905,0.02221308410326368,0.04050000000000003,-9.853923232938655e-14,0.022213084103165144
1.01875,0.7607499999999999,0.12998698925506064,0.1810559223123114,-0.25681790659536347,0.02216459952713945,0.04075000000000003,-9.871964357088814e-14,0.02216459952704073
1.0250000000000001,0.761,0.1299768710872217,0.18138925122348487,-0.25661927900529574,0.022113227117207417,0.04100000000000003,-9.896250485752489e-14,0.022113227117108454
1.03125,0.76125,0.12996386368615517,0.18172217790743522,-0.256423540010739,0.022058966111764305,0.04125000000000003,-9.913597720512257e-14,0.02205896611166517
1.0375,0.7615,0.12994796830554148,0.18205471145003044,-0.25623069009704547,0.022001816025458202,0.04150000000000003,-9.946904411251012e-14,0.02200181602535873
1.04375,0.7617499999999999,0.12992918647741047,0.1823868607297548,-0.2560407294730475,0.021941776649456315,0.04175000000000003,-9.963557756620389e-14,0.021941776649356683
1.05,0.762,0.12990752001199385,0.18271863442127056,-0.2558536580709123,0.02187884805159181,0.04200000000000003,-9.9927011110168e-14,0.02187884805149188
1.0562500000000001,0.76225,0.1298829709975506,0.18305004099888358,-0.2556694755460146,0.02181303057648966,0.04225000000000003,-1.0006578898824614e-13,0.021813030576389593
1.0625,0.7625,0.1298555418001659,0.1833810887399171,-0.2554881812768329,0.021744324845671428,0.04250000000000003,-1.0016293350290084e-13,0.021744324845571268
1.06875,0.7627499999999999,0.12982523506352284,0.18371178572799643,-0.2553097743648655,0.021672731757639015,0.04275000000000003,-1.0033640585049852e-13,0.021672731757538678
