t_s,Ib_A,Is_A,vc_V,Vload_V,Vnode_V,Vdev_V,Ucircuit_J,Vload_simple_V
1.343999999999999991e-08,2.000028391967172039e-05,2.133193569578707344e-05,6.380265014993231410e-05,-6.658258880576765925e-05,-2.779938655835345151e-06,0.000000000000000000e+00,2.024844747446932998e-16,2.202285662861180882e-18
1.344500000000000227e-08,2.000028362353596111e-05,2.133054645147270558e-05,6.373610229087046356e-05,-6.651314139683722347e-05,-2.777039105966759916e-06,0.000000000000000000e+00,2.024837481072941691e-16,2.202285662861180882e-18
1.345000000000000132e-08,2.000028332770907748e-05,2.132915865617705849e-05,6.366962384299347489e-05,-6.644376642339904371e-05,-2.774142580405568824e-06,0.000000000000000000e+00,2.024830226892361071e-16,2.202285662861180882e-18
1.345500000000000038e-08,2.000028303219075101e-05,2.132777230838877127e-05,6.360321473390366672e-05,-6.637446380990100659e-05,-2.771249075997339866e-06,0.000000000000000000e+00,2.024822984882853554e-16,2.202285662861180882e-18
1.346000000000000274e-08,2.000028273698065644e-05,2.132638740659805853e-05,6.353687489127884524e-05,-6.630523348087010479e-05,-2.768358589591259555e-06,0.000000000000000000e+00,2.024815755022122233e-16,2.202285662861180882e-18
1.346500000000000179e-08,2.000028244207847190e-05,2.132500394929670356e-05,6.347060424287223645e-05,-6.623607536091158333e-05,-2.765471118039346883e-06,0.000000000000000000e+00,2.024808537287915562e-16,2.202285662861180882e-18
1.347000000000000084e-08,2.000028214748387890e-05,2.132362193497806514e-05,6.340440271651243197e-05,-6.616698937470931897e-05,-2.762586658196887002e-06,0.000000000000000000e+00,2.024801331658024393e-16,2.202285662861180882e-18
1.347499999999999989e-08,2.000028185319656235e-05,2.132224136213707415e-05,6.333827024010330769e-05,-6.609797544702558983e-05,-2.759705206922282144e-06,0.000000000000000000e+00,2.024794138110283954e-16,2.202285662861180882e-18
1.348000000000000225e-08,2.000028155921618683e-05,2.132086222927023354e-05,6.327220674162392893e-05,-6.602903350270233581e-05,-2.756826761078406875e-06,0.000000000000000000e+00,2.024786956622568916e-16,2.202285662861180882e-18
1.348500000000000131e-08,2.000028126554245078e-05,2.131948453487561500e-05,6.320621214912846913e-05,-6.596016346665820409e-05,-2.753951317529734961e-06,0.000000000000000000e+00,2.024779787172802019e-16,2.202285662861180882e-18
