nu_THz,alpha2F,phdos_as_supplied,cumulative_modes
6.526189999999999714e+00,1.302990000000000093e+00,7.292041999999999968e-02,3.362431491232454883e-01
6.527829999999999799e+00,1.285817999999999905e+00,7.307207000000000285e-02,3.363628629650454727e-01
6.529469999999999885e+00,1.268645000000000023e+00,7.329119000000000606e-02,3.364828808382454572e-01
6.531109999999999971e+00,1.251473000000000058e+00,7.359350000000000613e-02,3.366033262840454898e-01
6.532750000000000057e+00,1.234301000000000093e+00,7.394765000000000366e-02,3.367243100270455036e-01
6.533267000000000380e+00,1.228890999999999956e+00,7.400316999999999312e-02,3.367625553140155548e-01
6.534390000000000143e+00,1.216577000000000019e+00,7.412390000000000645e-02,3.368457286638205095e-01
6.536030000000000229e+00,1.198600000000000110e+00,7.426512000000000391e-02,3.369674076602205415e-01
6.537670000000000314e+00,1.180623999999999896e+00,7.437201000000000228e-02,3.370892901068205383e-01
6.539310000000000400e+00,1.162646999999999986e+00,7.443950000000000566e-02,3.372113155450205402e-01
6.540949999999999598e+00,1.144670000000000076e+00,7.446627000000000107e-02,3.373334182764204936e-01
6.542589999999999684e+00,1.126692999999999945e+00,7.444293999999999911e-02,3.374555238286204850e-01
6.543271999999999977e+00,1.119221000000000021e+00,7.440945000000000198e-02,3.375062824936105321e-01
6.544220000000000148e+00,1.108694000000000068e+00,7.436286000000000285e-02,3.375768005685505502e-01
6.545860000000000234e+00,1.090489000000000042e+00,7.422603999999999314e-02,3.376986434665505410e-01
6.547500000000000320e+00,1.072284000000000015e+00,7.411661999999999417e-02,3.378202844477505296e-01
6.549140000000000406e+00,1.054078999999999988e+00,7.408945999999999588e-02,3.379418134333505574e-01
6.550779999999999603e+00,1.035873999999999961e+00,7.402446000000000026e-02,3.380632668477505098e-01
6.552419999999999689e+00,1.017668999999999935e+00,7.382094000000000156e-02,3.381845000757505160e-01
6.553276999999999575e+00,1.008159999999999945e+00,7.364228000000000440e-02,3.382476880655205242e-01
6.554059999999999775e+00,9.995842000000000338e-01,7.347889999999999977e-02,3.383052860074905466e-01
6.555699999999999861e+00,9.816297999999999968e-01,7.299835999999999825e-02,3.384253973606905497e-01
6.557339999999999947e+00,9.636755000000000182e-01,7.237844000000000222e-02,3.385446063366905345e-01
6.558980000000000032e+00,9.457210999999999812e-01,7.161895000000000067e-02,3.386626841964905377e-01
6.560620000000000118e+00,9.277668000000000026e-01,7.071972999999999454e-02,3.387794019140905610e-01
6.562260000000000204e+00,9.098123999999999656e-01,6.965554999999999664e-02,3.388945096436905557e-01
6.563282000000000060e+00,8.986277000000000292e-01,6.894113999999999798e-02,3.389653325522805627e-01
6.563900000000000290e+00,8.920938999999999952e-01,6.850873999999999853e-02,3.390078045652005767e-01
6.565540000000000376e+00,8.747648000000000090e-01,6.736148999999999609e-02,3.391192181538005834e-01
6.567179999999999573e+00,8.574357999999999702e-01,6.622759000000000285e-02,3.392287611994005414e-01
6.568810000000000038e+00,8.402125000000000288e-01,6.517449000000000159e-02,3.393358538946005809e-01
6.570450000000000124e+00,8.228834000000000426e-01,6.422028000000000458e-02,3.394419576060005994e-01
6.572090000000000209e+00,8.055544000000000038e-01,6.336492999999999987e-02,3.395465774782006063e-01
6.573286999999999658e+00,7.929100999999999511e-01,6.281295000000000628e-02,3.396220949393805588e-01
6.573730000000000295e+00,7.884689999999999754e-01,6.260844000000000131e-02,3.396498757772655752e-01
6.575370000000000381e+00,7.720411999999999830e-01,6.195082999999999840e-02,3.397520143786655900e-01
6.577009999999999579e+00,7.556133000000000433e-01,6.139283000000000240e-02,3.398531561798655565e-01
6.578649999999999665e+00,7.391855000000000508e-01,6.090547000000000322e-02,3.399534407858655349e-01
6.580289999999999750e+00,7.227576000000000001e-01,6.047932000000000308e-02,3.400529763136655448e-01
6.581929999999999836e+00,7.063298000000000076e-01,6.006932000000000244e-02,3.401518261984655678e-01
6.583292000000000144e+00,6.926902000000000337e-01,5.972228999999999732e-02,3.402334042848755846e-01
6.583569999999999922e+00,6.900870999999999533e-01,5.965134999999999882e-02,3.402499972208355983e-01
6.585210000000000008e+00,6.747499000000000136e-01,5.922513000000000083e-02,3.403474759344355949e-01
6.586850000000000094e+00,6.594126999999999628e-01,5.879136000000000084e-02,3.404442494562355814e-01
6.588490000000000180e+00,6.440755000000000230e-01,5.835234000000000254e-02,3.405403072902355999e-01
6.590130000000000265e+00,6.287382999999999722e-01,5.790478000000000292e-02,3.406356381286356205e-01
6.591770000000000351e+00,6.134011000000000324e-01,5.746305000000000163e-02,3.407302397492356083e-01
6.593296999999999741e+00,5.991239999999999899e-01,5.705591000000000135e-02,3.408176749751955503e-01
6.593399999999999928e+00,5.982336999999999794e-01,5.702834999999999849e-02,3.408235503145855549e-01
6.595040000000000013e+00,5.841062000000000198e-01,5.659448999999999730e-02,3.409167210433855510e-01
6.596680000000000099e+00,5.699788000000000077e-01,5.616146999999999806e-02,3.410091809305855759e-01
6.598320000000000185e+00,5.558513000000000481e-01,5.572997999999999841e-02,3.411009319195855705e-01
6.599960000000000271e+00,5.417239000000000360e-01,5.530124000000000151e-02,3.411919775199855898e-01
6.601600000000000357e+00,5.275963999999999654e-01,5.487531999999999827e-02,3.412823222991855920e-01
6.603240000000000443e+00,5.134689000000000059e-01,5.445094000000000323e-02,3.413719698323856022e-01
6.603302000000000227e+00,5.129378999999999467e-01,5.443523000000000112e-02,3.413753453036555974e-01
6.604879999999999640e+00,5.005680999999999603e-01,5.403295999999999794e-02,3.414609267055655484e-01
6.606519999999999726e+00,4.877152000000000154e-01,5.363393000000000327e-02,3.415492135553655495e-01
6.608159999999999812e+00,4.748623000000000149e-01,5.325375999999999721e-02,3.416368614611655641e-01
6.609799999999999898e+00,4.620093000000000116e-01,5.289224000000000009e-02,3.417239011811655791e-01
6.611439999999999984e+00,4.491564000000000112e-01,5.254821999999999965e-02,3.418103623583655937e-01
6.613080000000000069e+00,4.363035000000000108e-01,5.222032000000000063e-02,3.418962725611656150e-01
6.613306999999999825e+00,4.345272000000000023e-01,5.217700000000000116e-02,3.419081216569855863e-01
6.614720000000000155e+00,4.245700000000000029e-01,5.190684000000000270e-02,3.419816568899455844e-01
6.616360000000000241e+00,4.130160999999999971e-01,5.161319999999999797e-02,3.420665433227456087e-01
6.617989999999999817e+00,4.015326000000000173e-01,5.133938999999999864e-02,3.421504496835955922e-01
6.619629999999999903e+00,3.899786000000000086e-01,5.108301999999999982e-02,3.422344360597955881e-01
6.621269999999999989e+00,3.784245999999999999e-01,5.083979999999999749e-02,3.423180127721955901e-01
6.622910000000000075e+00,3.668706999999999940e-01,5.060962000000000099e-02,3.424012012965955698e-01
6.623312000000000310e+00,3.640410000000000035e-01,5.055525999999999770e-02,3.424215354374755549e-01
6.624550000000000161e+00,3.562935999999999881e-01,5.038766000000000078e-02,3.424840191049555727e-01
6.626190000000000246e+00,3.460333999999999910e-01,5.016679000000000277e-02,3.425664737539556026e-01
6.627830000000000332e+00,3.357731999999999939e-01,4.994693000000000049e-02,3.426485670043555865e-01
6.629470000000000418e+00,3.255128999999999939e-01,4.972806999999999922e-02,3.427303005043556006e-01
6.631109999999999616e+00,3.152526999999999968e-01,4.951022000000000062e-02,3.428116759021555549e-01
6.632749999999999702e+00,3.049924999999999997e-01,4.929337999999999775e-02,3.428926948541555775e-01
6.633316999999999908e+00,3.014472999999999736e-01,4.921880000000000005e-02,3.429206230571855696e-01
6.634389999999999787e+00,2.955610000000000182e-01,4.907754000000000283e-02,3.429733590435955493e-01
6.636029999999999873e+00,2.865670000000000162e-01,4.886263999999999885e-02,3.430536699911955756e-01
6.637669999999999959e+00,2.775730000000000142e-01,4.864852000000000065e-02,3.431336291423955909e-01
6.639310000000000045e+00,2.685790000000000122e-01,4.843515000000000320e-02,3.432132377517955746e-01
6.640950000000000131e+00,2.595851000000000131e-01,4.822251000000000315e-02,3.432924970329955805e-01
6.642579999999999707e+00,2.506458999999999770e-01,4.801062999999999859e-02,3.433709270420955417e-01
6.643322000000000394e+00,2.465786000000000089e-01,4.791515999999999831e-02,3.434065155101855837e-01
6.644219999999999793e+00,2.423211000000000115e-01,4.779952999999999980e-02,3.434494914059955661e-01
6.645859999999999879e+00,2.345485999999999960e-01,4.758917000000000008e-02,3.435277101399955568e-01
6.647499999999999964e+00,2.267761000000000082e-01,4.737953999999999777e-02,3.436055844821955807e-01
6.649140000000000050e+00,2.190036999999999956e-01,4.717065000000000147e-02,3.436831156379955843e-01
6.650780000000000136e+00,2.112312000000000078e-01,4.696248000000000089e-02,3.437603048045955734e-01
6.652420000000000222e+00,2.034587999999999952e-01,4.675415000000000126e-02,3.438371524411955593e-01
6.653326999999999991e+00,1.991617999999999999e-01,4.663852000000000275e-02,3.438795060170405371e-01
6.654060000000000308e+00,1.962065000000000059e-01,4.654500000000000304e-02,3.439136577771205738e-01
6.655700000000000394e+00,1.895971999999999935e-01,4.633484999999999687e-02,3.439898192541205879e-01
6.657339999999999591e+00,1.829880000000000118e-01,4.612279999999999852e-02,3.440656345271205785e-01
6.658979999999999677e+00,1.763788000000000022e-01,4.590833999999999887e-02,3.441411000619205574e-01
6.660619999999999763e+00,1.697695999999999927e-01,4.569146000000000318e-02,3.442162118979205654e-01
6.662259999999999849e+00,1.631604000000000110e-01,4.547215999999999758e-02,3.442909660663205917e-01
6.663331999999999589e+00,1.588415999999999995e-01,4.532731999999999734e-02,3.443396345876005848e-01
6.663899999999999935e+00,1.569306000000000034e-01,4.525051000000000073e-02,3.443653586913206222e-01
6.665540000000000020e+00,1.514162000000000008e-01,4.502646999999999899e-02,3.444393858149206178e-01
6.667169999999999597e+00,1.459354999999999958e-01,4.480003999999999931e-02,3.445125944205705837e-01
6.668809999999999683e+00,1.404211999999999960e-01,4.457293999999999840e-02,3.445858802641705854e-01
6.670449999999999768e+00,1.349067999999999934e-01,4.434894999999999810e-02,3.446587962139706085e-01
6.672089999999999854e+00,1.293924999999999936e-01,4.412686999999999860e-02,3.447313463863705962e-01
6.673337000000000074e+00,1.252006999999999981e-01,4.395944000000000240e-02,3.447862682006556101e-01
6.673729999999999940e+00,1.241228999999999943e-01,4.390662000000000037e-02,3.448035338814455786e-01
6.675370000000000026e+00,1.196291000000000021e-01,4.368832000000000271e-02,3.448753617322455889e-01
6.677010000000000112e+00,1.151352999999999960e-01,4.347199999999999676e-02,3.449468331946455857e-01
6.678650000000000198e+00,1.106414000000000009e-01,4.325853999999999810e-02,3.450179522374455798e-01
6.680290000000000283e+00,1.061475999999999947e-01,4.305192000000000047e-02,3.450887268146455855e-01
6.681930000000000369e+00,1.016538000000000025e-01,4.285242000000000218e-02,3.451591683734455684e-01
6.683341999999999672e+00,9.778565000000000174e-02,4.268684999999999841e-02,3.452195590980655648e-01
6.683569999999999567e+00,9.729161999999999533e-02,4.266007000000000132e-02,3.452292886469455757e-01
6.685209999999999653e+00,9.374314000000000258e-02,4.247485000000000149e-02,3.452990992813455562e-01
6.686849999999999739e+00,9.019467000000000456e-02,4.229676999999999742e-02,3.453686120097455570e-01
6.688489999999999824e+00,8.664618999999999793e-02,4.212582000000000132e-02,3.454378385335455381e-01
6.690129999999999910e+00,8.309771999999999992e-02,4.196201000000000098e-02,3.455067905541455153e-01
6.691760000000000375e+00,7.957087999999999661e-02,4.180534000000000333e-02,3.455750609443955512e-01
6.693347000000000158e+00,7.613778999999999686e-02,4.166061000000000070e-02,3.456412911757205664e-01
6.693399999999999572e+00,7.605087000000000652e-02,4.165573999999999666e-02,3.456434990589955514e-01
6.695039999999999658e+00,7.337781000000000164e-02,4.151124999999999954e-02,3.457116959907955422e-01
6.696679999999999744e+00,7.070474999999999677e-02,4.137075999999999948e-02,3.457796592389955626e-01
6.698319999999999830e+00,6.803169000000000577e-02,4.123415999999999887e-02,3.458473952733955858e-01
6.699959999999999916e+00,6.535863000000000089e-02,4.110065000000000246e-02,3.459149098175955950e-01
6.701600000000000001e+00,6.268556999999999602e-02,4.096724000000000199e-02,3.459822054873956110e-01
6.703240000000000087e+00,6.001250000000000334e-02,4.083352999999999983e-02,3.460492821187955981e-01
6.703351999999999755e+00,5.983047999999999839e-02,4.082439999999999680e-02,3.460538549628756066e-01
6.704880000000000173e+00,5.810117000000000059e-02,4.069949999999999957e-02,3.461161392224756383e-01
6.706520000000000259e+00,5.624549000000000215e-02,4.056516999999999762e-02,3.461827762518756568e-01
6.708160000000000345e+00,5.438981999999999845e-02,4.043052999999999925e-02,3.462491927258756763e-01
6.709800000000000431e+00,5.253414000000000000e-02,4.029565999999999704e-02,3.463153882016756779e-01
6.711439999999999628e+00,5.067847000000000324e-02,4.016079000000000176e-02,3.463813624906756372e-01
6.713079999999999714e+00,4.882278999999999786e-02,4.002590000000000314e-02,3.464471155764756172e-01
6.713357000000000241e+00,4.850973000000000090e-02,4.000312999999999786e-02,3.464581995971306450e-01
6.714719999999999800e+00,4.761363999999999874e-02,3.989096999999999782e-02,3.465126474262806289e-01
6.716350000000000264e+00,4.654227999999999837e-02,3.975601000000000135e-02,3.465775597149806653e-01
6.717990000000000350e+00,4.546435000000000060e-02,3.962105999999999961e-02,3.466426489123806687e-01
6.719630000000000436e+00,4.438641000000000114e-02,3.948643000000000292e-02,3.467075170541806806e-01
6.721269999999999634e+00,4.330848000000000336e-02,3.935232999999999787e-02,3.467721648373806587e-01
6.722909999999999719e+00,4.223053999999999697e-02,3.921875999999999834e-02,3.468365931311806483e-01
6.723361999999999838e+00,4.193365999999999760e-02,3.918213999999999725e-02,3.468543117345806448e-01
6.724549999999999805e+00,4.170469000000000259e-02,3.908578000000000052e-02,3.469008028790606657e-01
6.726189999999999891e+00,4.138870000000000049e-02,3.895342000000000249e-02,3.469647950230606570e-01
6.727829999999999977e+00,4.107269999999999671e-02,3.882167999999999730e-02,3.470285706050606489e-01
6.729470000000000063e+00,4.075669999999999987e-02,3.869042999999999788e-02,3.470921305352606678e-01
6.731110000000000149e+00,4.044070000000000303e-02,3.855954000000000326e-02,3.471554755106606716e-01
6.732750000000000234e+00,4.012471000000000093e-02,3.842894000000000171e-02,3.472186060642606931e-01
6.733367000000000324e+00,4.000588000000000061e-02,3.837987000000000343e-02,3.472423015821456960e-01
6.734390000000000320e+00,4.029135999999999829e-02,3.829844000000000304e-02,3.472815225377107184e-01
6.736030000000000406e+00,4.074888000000000121e-02,3.816802999999999862e-02,3.473442250431107436e-01
6.737669999999999604e+00,4.120639999999999720e-02,3.803771000000000235e-02,3.474067137499107227e-01
6.739309999999999690e+00,4.166392000000000012e-02,3.790746999999999867e-02,3.474689887975107028e-01
6.740940000000000154e+00,4.211865000000000053e-02,3.777744000000000241e-02,3.475306719991607118e-01
6.742580000000000240e+00,4.257617000000000346e-02,3.764779000000000042e-02,3.475925206877606977e-01
6.743371999999999922e+00,4.279702999999999979e-02,3.758533000000000013e-02,3.476223130032806696e-01
6.744220000000000326e+00,4.345435000000000270e-02,3.751841000000000204e-02,3.476541569890406747e-01
6.745860000000000412e+00,4.472509999999999680e-02,3.738889000000000101e-02,3.477155809750406834e-01
6.747499999999999609e+00,4.599584999999999785e-02,3.725892000000000093e-02,3.477767921792406791e-01
6.749139999999999695e+00,4.726659999999999889e-02,3.712842999999999699e-02,3.478377898062406937e-01
