delta_over_Delta0,r_over_ell0,a_over_kBTc,q_delta_ell0,force_dimensionless,energy_excess_density,current_moment_dimensionless
0.2,0.006034690047384543,0.010644321417035862,0.15072635700129017,0.005243952833890413,6.40669756657163,0.029491956772711072
0.2,0.006093607479255088,0.010748240695030947,0.15219512848956557,0.005451380786414036,6.406688507539808,0.029779883153249184
0.2,0.0061531001293640124,0.010853174474187058,0.15367815740284527,0.00566477465218134,6.406679282094846,0.03007062049245467
0.2,0.00621317361363874,0.01095913265696628,0.15517558050710695,0.0058842792620002445,6.406669887375663,0.030364196235685294
0.2,0.006273833602835714,0.011066125242443478,0.15668753583195336,0.006110042175280994,6.406660320478588,0.030660638096471463
0.2,0.00633508582307566,0.011174162327247512,0.1582141626808427,0.0063422136958911045,6.406650578456946,0.030959974059145884
0.2,0.0063969360563841445,0.0112832541065117,0.1597556016413585,0.00658094688943244,6.406640658320626,0.03126223238149949
0.2,0.00645939014123736,0.01139341087483343,0.16131199459551573,0.006826397599076078,6.406630557035656,0.031567441597463664
0.2,0.006522453973113293,0.011504643027243145,0.16288348473010297,0.00707872445771145,6.40662027152378,0.03187563051981904
0.2,0.006586133505048197,0.011616961060182616,0.16447021654705657,0.0073380888990762835,6.406609798662037,0.03218682824293102
0.2,0.006650434748198561,0.01173037557249281,0.1660723358738694,0.007604655168029493,6.406599135282338,0.032501064145512716
0.2,0.0067153637724085636,0.01184489726641131,0.16768998987402872,0.007878590326734058,6.406588278171064,0.032818367893415114
0.2,0.006780926706783012,0.011960536948579339,0.16932332705748251,0.008160064260480125,6.406577224068619,0.03313876944244474
0.2,0.006847129740265934,0.01207730553105862,0.17097249729113342,0.008449249679552162,6.406565969669046,0.03346229904120957
0.2,0.00691397912222478,0.012195214032358053,0.1726376518093574,0.0087463221201067,6.4065545116196,0.03378898723399291
0.2,0.006981481163040381,0.012314273578470399,0.17431894322454614,0.00905145994206729,6.4065428465203365,0.03411886486365603
0.2,0.007049642234702579,0.012434495403918874,0.17601652553766794,0.009364844323337479,6.40653097092371,0.034451963074569034
0.2,0.007118468771411754,0.012555890852814031,0.17773055414885053,0.009686659253022416,6.406518881334168,0.034788313315571376
0.2,0.007187967270186183,0.01267847137992078,0.1794611858679776,0.010017091520052947,6.406506574207743,0.03512794734296115
0.2,0.007258144291475363,0.012802248551735835,0.18120857892530184,0.010356330700122908,6.406494045951652,0.03547089722351454
0.2,0.007329006459779255,0.012927234047575436,0.18297289298206687,0.01070456913853521,6.406481292923898,0.03581719533753437
0.2,0.007400560464273643,0.013053439660673766,0.18475428914114092,0.011062001930435331,6.4064683114328735,0.03616687438192954
0.2,0.007472813059441586,0.013180877299291946,0.1865529299576557,0.011428826896917654,6.40645509773696,0.036519967373324524
0.2,0.007545771065710988,0.01330955898783769,0.18836897944964884,0.011805244558302376,6.406441648044142,0.03687650765119956
0.2,0.007619441370098442,0.013439496867995875,0.19020260310870743,0.012191458103423298,6.4064279585116015,0.03723652888106189
0.2,0.007693830926859341,0.013570703199870034,0.19205396791060983,0.01258767335434701,6.406414025245347,0.03760006505764834
0.2,0.007768946758144361,0.013703190363134906,0.19392324232596256,0.012994098729737754,6.406399844299797,0.037967150508159554
0.2,0.00784479595466229,0.01383697085820004,0.19581059633082712,0.013410945199814438,6.406385411677424,0.03833781989552565
0.2,0.007921385676349391,0.01397205730738475,0.197716201417337,0.013838426241559496,6.406370723328336,0.038712108221704435
0.2,0.0079987231530453,0.014108462456104441,0.19964023060429953,0.014276757787037271,6.406355775149911,0.039090050831012
0.2,0.008076815685175454,0.014246199174068257,0.201582858447777,0.01472615816758941,6.406340562986397,0.039471683413485656
0.2,0.008155670644440265,0.014385280456488462,0.20354426105164797,0.015186848052926553,6.4063250826285385,0.0398570420082802
0.2,0.00823529547451097,0.01452571942530143,0.20552461607814096,0.0156590503884662,6.4063093298131735,0.040246163007097394
0.2,0.008315697691732318,0.014667529330400463,0.20752410275833869,0.01614299032301819,6.406293300222856,0.040639083157648935
0.2,0.008396884885832043,0.014810723550880424,0.20954290190264674,0.016638895135082536,6.4062769894854705,0.04103583956715307
0.2,0.008478864720637351,0.014955315596294512,0.21158119591122543,0.017146994153524733,6.40626039317382,0.04143646970586568
0.2,0.008561644934798338,0.015101319107923077,0.21363916878437758,0.017667518670852818,6.406243506805259,0.04184101141064541
0.2,0.008645233342518533,0.015248747860054764,0.21571700613288944,0.018200701854242163,6.406226325841274,0.0422495028885538
0.2,0.008729637834292482,0.015397615761279893,0.21781489518831892,0.018746778648073656,6.4062088456871,0.04266198272048997
0.2,0.008814866377650617,0.015547936855796413,0.21993302481322616,0.01930598567336119,6.406191061691297,0.04307848986486068
0.2,0.008900927017911384,0.01569972532472849,0.22207158551134434,0.019878561119939478,6.406172969145358,0.04349906366128616
0.2,0.008987827878940655,0.01585299548745763,0.22423076943767956,0.020464744633270117,6.4061545632832795,0.043923743834341084
0.2,0.009075577163918627,0.01600776180296684,0.22641077040854066,0.021064777194826426,6.40613583928115,0.04435257049733205
0.2,0.009164183156114156,0.01616403887119757,0.228611783911489,0.021678900998236966,6.406116792256695,0.04478558415611106
0.2,0.009253654219666719,0.01632184143441992,0.2308340071152061,0.02230735931663279,6.406097417268866,0.045222825712925886
0.2,0.009343998800375895,0.016481184378615794,0.23307763887926786,0.022950396366336494,6.406077709317373,0.04566433647030666
0.2,0.009435225426498665,0.016642082734875573,0.23534287976382456,0.02360825716226101,6.406057663342219,0.046110158134989865
0.2,0.00952734270955447,0.016804551680808213,0.23762993203917904,0.02428118736789326,6.406037274223241,0.04656033282187978
0.2,0.009620359345138064,0.01696860654196477,0.23993899969525198,0.0249694331396646,6.4060165367796085,0.047014903058046904
0.2,0.009714284113740387,0.017134262793275786,0.24227028845093473,0.025673240963330273,6.405995445769321,0.047473911786764696
0.2,0.009809125881577398,0.0173015360605024,0.2446240057633161,0.026392857484586762,6.405973995888696,0.04793740237158392
0.2,0.009904893601427055,0.017470442121701492,0.2470003608367807,0.02712852933295017,6.405952181771825,0.048405418600445504
0.2,0.01000159631347438,0.017640996908704784,0.2493995646319671,0.027880502939981316,6.405929997990009,0.04887800468983155
0.2,0.010099243146164854,0.017813216508612284,0.25182182987458185,0.028649024348712006,6.4059074390511945,0.04935520528895528
0.2,0.010197843317066102,0.0179871171653,0.2542673710640584,0.02943433901912735,6.405884499399358,0.049837065483989584
0.2,0.010297406133738043,0.018162715280942196,0.2567364044820554,0.03023669162497169,6.405861173413872,0.050323630802335
0.2,0.010397940994611436,0.018340027417548175,0.2592291482007827,0.031056325845637847,6.405837455408866,0.050814947216926615
0.2,0.010499457389875086,0.01851907029851383,0.26174582209114744,0.031893484149231585,6.405813339632521,0.05131106115058034
0.2,0.010601964902371733,0.018699860810188238,0.2642866478307153,0.03274840757188875,6.405788820266373,0.051812019480379584
0.2,0.010705473208502571,0.018882416003454975,0.2668518489114681,0.033621335487628905,6.405763891424543,0.05231786954210056
0.2,0.010809992079140717,0.01906675309532887,0.26944165064735853,0.03451250537509615,6.405738547152957,0.052828659134678664
0.2,0.010915531380553534,0.019252889470567892,0.2720562801816442,0.03542215257437814,6.405712781428511,0.05334443652471416
0.2,0.011022101075334013,0.019440842683300635,0.27469596649399647,0.036350510040367906,6.405686588158217,0.053865250451018934
0.2,0.011129711223341152,0.01963063045866915,0.2773609404073675,0.03729780808824981,6.405659961178276,0.05439115012920279
0.2,0.011238371982649606,0.01982227069448772,0.2800514345946098,0.0382642741338482,6.405632894253117,0.05492218525630089
0.2,0.011348093610508618,0.020015781462917485,0.28276768358483667,0.03925013242690094,6.405605381074401,0.055458406015442004
0.2,0.011458886464310196,0.02021118101215689,0.28550992376950507,0.04025560377993101,6.405577415259934,0.05599986308055674
0.2,0.011570761002566873,0.02040848776814853,0.2882783934082195,0.04128090529000004,6.405548990352565,0.05654660762112745
0.2,0.011683727785898932,0.02060772033630218,0.29107333263423624,0.042326250055907164,6.405520099818993,0.05709869130697873
0.2,0.011797797478031348,0.02080889750323436,0.2938949834596594,0.04339184688965921,6.405490737048516,0.05765616631310913
0.2,0.01191298084680033,0.021012038238524367,0.2967435897803126,0.044477900021986566,6.40546089535175,0.058219085324563574
0.2,0.012029288765169836,0.02121716169648724,0.29961939738027715,0.045584608804459706,6.405430567959199,0.05878750154134743
0.2,0.012146732212257911,0.02142428721796352,0.30252265393607797,0.046712167404788896,6.405399748019843,0.05936146868338142
0.2,0.012265322274373136,0.021633434332126184,0.30545360902050733,0.04786076449944637,6.405368428599568,0.05994104099549804
0.2,0.012385070146061071,0.02184462275830464,0.3084125141060671,0.04903058296083894,6.40533660267956,0.060526273252478724
0.2,0.01250598713116102,0.022057872407826216,0.3113996225680187,0.050221799539262035,6.405304263154605,0.061117220764132715
0.2,0.012628084643873116,0.02227320338587526,0.31441518968702353,0.05143458454393575,6.405271402831273,0.06171393938041712
0.2,0.012751374209835718,0.022490635993369666,0.3174594726513549,0.05266910151703047,6.405238014426036,0.062316485496597525
0.2,0.01287586746721344,0.022710190728855533,0.3205327305586706,0.05392550690647285,6.405204090563282,0.06292491605845063
0.2,0.01300157616779574,0.02293188829041964,0.32363522441732345,0.055203949734712744,6.405169623773185,0.06353928856750708
0.2,0.013128512178106296,0.023155749577620285,0.3267672171471973,0.05650457126470049,6.405134606489522,0.06415966108633621
0.2,0.013256687480523102,0.023381795693436194,0.32992897358004497,0.05782750466334538,6.405099031047331,0.06478609224387062
0.2,0.013386114174409602,0.023610047946234145,0.333120760459314,0.0591728746623749,6.405062889680465,0.06541864124077215
0.2,0.013516804477256877,0.023840527851755278,0.3363428464394425,0.0605407972174074,6.4050261745190245,0.06605736785483886
0.2,0.013648770725836855,0.024073257135119982,0.33959550208459593,0.061931379165249996,6.404988877586637,0.06670233244645121
0.2,0.01378202537736692,0.024308257732852036,0.34287899986683795,0.06334471787930002,6.40495099079762,0.06735359596405983
0.2,0.013916581010685816,0.02454555179492181,0.3461936141637041,0.06478090092397454,6.404912505954004,0.06801121994971276
0.2,0.014052450327441093,0.024785161686808884,0.3495396212551637,0.06624000570869071,6.404873414742365,0.06867526654462282
0.2,0.014189646153288034,0.02502710999158395,0.352917299319941,0.06772209913965817,6.404833708730563,0.06934579849477404
0.2,0.014328181439100406,0.025271419512010646,0.3563269284311808,0.06922723727305488,6.4047933793642615,0.07002287915656825
0.2,0.014468069262192958,0.025518113272667117,0.359768790551431,0.07075546496705558,6.404752417963316,0.07070657250251036
0.2,0.014609322827555943,0.02576721452208769,0.36324316952691904,0.07230681553376626,6.404710815717963,0.07139694312693237
0.2,0.014751955469101533,0.026018746734924544,0.36675035108109527,0.07388131039211002,6.404668563684852,0.07209405625175572
0.2,0.014895980650922546,0.026272733614129972,0.37029062280742436,0.07547895872106836,6.404625652782853,0.0727979777322918
0.2,0.015041411968563468,0.026529199093159178,0.37386427416139345,0.07709975711335847,6.404582073788703,0.07350877406308028
0.2,0.015188263150303735,0.02678816733819361,0.3774715964517105,0.07874368923075326,6.40453781733242,0.07422651238376396
0.2,0.015336548058453702,0.02704966275038544,0.38111288283067085,0.0804107254597999,6.4044928738925275,0.07495126048500106
0.2,0.015486280690663174,0.027313709968122966,0.38478842828365667,0.0821008225691301,6.404447233791048,0.07568308681441308
0.2,0.015637475181242807,0.027580333869317488,0.3884985296177487,0.08381392336926878,6.404400887188253,0.07642206048256889
0.2,0.015790145802498247,0.02784955957371134,0.39224348544941146,0.08554995637205107,6.404353824077223,0.07716825126900312
0.2,0.015944306966077442,0.02812141244520779,0.3960235961912299,0.08730883545339198,6.404306034278105,0.07792172962826938
0.2,0.016099973224331095,0.02839591809422283,0.3998391640376647,0.0890904595171633,6.404257507432176,0.07868256669602744
0.2,0.016257159271686295,0.028673102380058674,0.40369049294978776,0.09089471216148168,6.404208232995581,0.07945083429516261
0.2,0.016415879946033655,0.02895299141329971,0.4075778886389744,0.09272146134537965,6.404158200232862,0.08022660494193787
0.2,0.01657615023012796,0.029235611558230772,0.41150165854951404,0.09457055905960753,6.404107398210167,0.08100995185217723
0.2,0.016737985253002543,0.029520989435278037,0.4154621118401057,0.09644184099731462,6.404055815788179,0.08180094894747972
0.2,0.016901400291397327,0.029809151923472468,0.4194595593641997,0.09833512622738105,6.404003441614749,0.08259967086146203
0.2,0.017066410771200975,0.0301001261629365,0.4234943136491568,0.1002502168692136,6.403950264117216,0.08340619294603056
0.2,0.017233032268907003,0.030393939557393664,0.42756668887418164,0.1021868977693455,6.403896271494413,0.08422059127768039
0.2,0.01740128051308423,0.030690619776701768,0.43167700084699434,0.10414493617907748,6.403841451708325,0.08504294266382058
0.2,0.017571171385861405,0.030990194759409284,0.43582556697920066,0.10612408143365709,6.403785792475416,0.08587332464912391
0.2,0.01774272092442648,0.03129269271533575,0.4400127062603221,0.10812406463176306,6.403729281257628,0.0867118155219008
0.2,0.01791594532254052,0.03159814212817606,0.4442387392304445,0.11014459831686088,6.403671905252944,0.08755849432049535
0.2,0.018090860932066265,0.03190657175812869,0.4485039879514425,0.11218537615760771,6.403613651385663,0.08841344083970158
0.2,0.01826748426451173,0.0322180106445484,0.45280877597673597,0.11424607262924906,6.403554506296212,0.08927673563719891
0.2,0.018445831992588826,0.03253248810862341,0.45715342831953926,0.11632634269456756,6.403494456330602,0.09014846004000543
0.2,0.018625920951787302,0.03285003375607738,0.4615382714195526,0.11842582148384417,6.403433487529437,0.0910286961509461
0.2,0.01880776814196382,0.03317067747989606,0.4659636331080514,0.1205441239737513,6.4033715856165205,0.09191752685513463
0.2,0.0189913907289468,0.033494449463079286,0.4704298425713274,0.12268084466497402,6.403308735986997,0.09281503582646697
0.2,0.019176806046156746,0.03382138018141812,0.4749372303124326,0.1248355572570713,6.403244923695048,0.0937213075341239
